"magnitude","deph","region","datetime","latitude","longitude"
"1.1","13.80","Central Alaska","Wednesday, May 12, 2010 03:28:43 UTC","63.5537","-147.5178"
"1.4","1.90","Central Alaska","Wednesday, May 12, 2010 03:22:20 UTC","63.2892","-151.3649"
"1.4","7.30","Central Alaska","Wednesday, May 12, 2010 01:44:50 UTC","62.2630","-149.8762"
"1.2","0.00","Central Alaska","Tuesday, May 11, 2010 23:15:43 UTC","64.9992","-147.3590"
"2.6","26.20","Central Alaska","Tuesday, May 11, 2010 23:03:29 UTC","62.1340","-156.7774"
"1.2","11.40","Central Alaska","Tuesday, May 11, 2010 21:53:02 UTC","63.1136","-152.7662"
"1.2","0.30","Central Alaska","Tuesday, May 11, 2010 20:53:02 UTC","63.4854","-148.0559"
"1.5","68.40","Central Alaska","Tuesday, May 11, 2010 18:14:05 UTC","62.9720","-148.1088"
"1.2","11.00","Central Alaska","Tuesday, May 11, 2010 17:29:28 UTC","62.3748","-152.4016"
"1.6","127.40","Central Alaska","Tuesday, May 11, 2010 17:23:10 UTC","63.1822","-150.8433"
"1.6","78.60","Central Alaska","Tuesday, May 11, 2010 16:37:19 UTC","62.0892","-151.3714"
"1.2","27.80","Central Alaska","Tuesday, May 11, 2010 16:22:23 UTC","62.1884","-145.4682"
"1.3","102.70","Central Alaska","Tuesday, May 11, 2010 15:15:09 UTC","62.8871","-151.2231"
"1.0","1.30","Central Alaska","Tuesday, May 11, 2010 15:04:04 UTC","63.5147","-147.9225"
"1.5","24.80","Central Alaska","Tuesday, May 11, 2010 12:30:08 UTC","62.1843","-145.5849"
"1.7","19.80","Central Alaska","Tuesday, May 11, 2010 12:23:11 UTC","62.1907","-145.6653"
"1.4","89.20","Central Alaska","Tuesday, May 11, 2010 11:50:34 UTC","62.6789","-151.0978"
"1.2","16.10","Central Alaska","Tuesday, May 11, 2010 10:35:55 UTC","63.5798","-150.8088"
"2.7","21.10","Central Alaska","Tuesday, May 11, 2010 09:55:17 UTC","64.9810","-152.0543"
"1.3","113.50","Central Alaska","Tuesday, May 11, 2010 09:48:16 UTC","63.8521","-149.2730"
"1.0","2.90","Central Alaska","Tuesday, May 11, 2010 09:44:20 UTC","63.0765","-151.5922"
"1.3","0.00","Central Alaska","Tuesday, May 11, 2010 08:48:26 UTC","63.9330","-148.8441"
"1.2","83.80","Central Alaska","Tuesday, May 11, 2010 05:50:16 UTC","62.3282","-151.3149"
"1.6","129.20","Central Alaska","Tuesday, May 11, 2010 05:38:24 UTC","62.9844","-151.3285"
"1.3","87.70","Central Alaska","Tuesday, May 11, 2010 04:25:59 UTC","62.4313","-151.4601"
"1.1","120.10","Central Alaska","Tuesday, May 11, 2010 04:21:46 UTC","63.2760","-150.4939"
"1.3","80.40","Central Alaska","Tuesday, May 11, 2010 02:18:55 UTC","62.2150","-151.2158"
"1.4","1.30","Central Alaska","Monday, May 10, 2010 23:46:41 UTC","64.9830","-152.1400"
"1.8","96.20","Central Alaska","Monday, May 10, 2010 23:39:40 UTC","63.1892","-149.7991"
"1.3","6.00","Central Alaska","Monday, May 10, 2010 23:05:46 UTC","63.8780","-146.7204"
"1.1","66.30","Central Alaska","Monday, May 10, 2010 21:39:36 UTC","62.2190","-150.8798"
"1.4","0.60","Central Alaska","Monday, May 10, 2010 20:17:38 UTC","63.4888","-147.5376"
"1.0","89.00","Central Alaska","Monday, May 10, 2010 18:05:49 UTC","62.8164","-150.8624"
"1.4","22.60","Central Alaska","Monday, May 10, 2010 17:50:16 UTC","64.6332","-148.0686"
"1.1","88.80","Central Alaska","Monday, May 10, 2010 15:52:00 UTC","62.8360","-150.8195"
"1.2","113.20","Central Alaska","Monday, May 10, 2010 13:23:37 UTC","62.8583","-151.2565"
"1.4","2.10","Central Alaska","Monday, May 10, 2010 12:03:15 UTC","63.2412","-145.3032"
"1.0","84.60","Central Alaska","Monday, May 10, 2010 11:20:40 UTC","62.8673","-150.3410"
"1.3","56.60","Central Alaska","Monday, May 10, 2010 10:23:54 UTC","62.4169","-149.9825"
"1.7","0.50","Central Alaska","Monday, May 10, 2010 02:21:55 UTC","63.7532","-147.5470"
"1.7","48.40","Central Alaska","Monday, May 10, 2010 02:20:15 UTC","62.3653","-149.5266"
"1.2","44.40","Central Alaska","Monday, May 10, 2010 02:06:54 UTC","62.7919","-149.0954"
"3.4","0.90","Central Alaska","Monday, May 10, 2010 01:59:40 UTC","63.7663","-147.5645"
"2.5","58.30","Central Alaska","Monday, May 10, 2010 00:35:43 UTC","62.1348","-150.8782"
"1.1","13.90","Central Alaska","Sunday, May  9, 2010 15:50:45 UTC","63.3082","-152.4941"
"1.0","114.20","Central Alaska","Sunday, May  9, 2010 14:08:58 UTC","63.1643","-150.5748"
"1.8","3.70","Central Alaska","Sunday, May  9, 2010 09:30:20 UTC","64.5223","-147.1950"
"1.1","120.00","Central Alaska","Sunday, May  9, 2010 07:29:37 UTC","63.2504","-150.4132"
"1.0","15.00","Central Alaska","Sunday, May  9, 2010 04:45:25 UTC","63.5163","-150.7421"
"1.8","13.50","Central Alaska","Sunday, May  9, 2010 04:24:04 UTC","64.9234","-151.6638"
"1.6","92.20","Central Alaska","Sunday, May  9, 2010 04:21:00 UTC","62.8945","-150.4233"
"1.0","82.10","Central Alaska","Sunday, May  9, 2010 03:32:50 UTC","62.4056","-151.2558"
"1.5","16.20","Central Alaska","Saturday, May  8, 2010 23:22:13 UTC","62.3995","-148.1784"
"1.3","64.40","Central Alaska","Saturday, May  8, 2010 19:11:19 UTC","62.7621","-149.5136"
"1.3","16.70","Central Alaska","Saturday, May  8, 2010 18:06:42 UTC","64.9205","-149.1492"
"1.1","112.70","Central Alaska","Saturday, May  8, 2010 16:19:36 UTC","63.4203","-150.1083"
"1.4","23.60","Central Alaska","Saturday, May  8, 2010 13:10:29 UTC","62.1756","-145.4537"
"1.6","23.10","Central Alaska","Saturday, May  8, 2010 12:47:01 UTC","62.1737","-145.4437"
"1.0","15.10","Central Alaska","Saturday, May  8, 2010 12:04:10 UTC","63.7140","-150.3905"
"1.4","3.50","Central Alaska","Saturday, May  8, 2010 11:21:35 UTC","63.5102","-151.2278"
"1.1","9.20","Central Alaska","Saturday, May  8, 2010 09:13:59 UTC","63.5613","-147.7276"
"1.3","4.90","Central Alaska","Saturday, May  8, 2010 06:27:37 UTC","63.2575","-151.8085"
"1.1","0.20","Central Alaska","Saturday, May  8, 2010 05:24:12 UTC","64.0835","-148.3478"
"1.5","7.00","Central Alaska","Saturday, May  8, 2010 05:22:58 UTC","63.2829","-145.4581"
"1.2","5.00","Central Alaska","Saturday, May  8, 2010 03:12:46 UTC","62.3533","-149.1137"
"1.1","103.30","Central Alaska","Saturday, May  8, 2010 02:14:51 UTC","62.1499","-152.1424"
"1.2","106.70","Central Alaska","Saturday, May  8, 2010 01:44:11 UTC","62.9474","-150.8619"
"1.0","14.90","Central Alaska","Saturday, May  8, 2010 01:36:33 UTC","63.5055","-150.9351"
"1.8","0.00","Central Alaska","Saturday, May  8, 2010 01:08:10 UTC","63.9382","-148.8286"
"1.0","10.50","Central Alaska","Saturday, May  8, 2010 00:35:36 UTC","63.5365","-147.6860"
"1.5","0.80","Central Alaska","Friday, May  7, 2010 21:02:38 UTC","63.0636","-151.4925"
"1.3","6.10","Central Alaska","Friday, May  7, 2010 20:02:15 UTC","63.3097","-145.1499"
"1.3","0.00","Central Alaska","Friday, May  7, 2010 19:00:09 UTC","64.9855","-147.3565"
"1.0","6.20","Central Alaska","Friday, May  7, 2010 14:18:45 UTC","63.5016","-151.3213"
"1.0","3.40","Central Alaska","Friday, May  7, 2010 14:11:23 UTC","63.4923","-151.2005"
"1.2","115.00","Central Alaska","Friday, May  7, 2010 14:05:50 UTC","63.1589","-150.4824"
"1.6","134.50","Central Alaska","Friday, May  7, 2010 12:53:46 UTC","62.0853","-152.2388"
"1.6","71.50","Central Alaska","Friday, May  7, 2010 09:03:49 UTC","62.2104","-150.9727"
"1.6","4.70","Greater Los Angeles area, California","Thursday, May 13, 2010 09:26:09 UTC","34.3700","-118.4435"
"1.4","8.70","Greater Los Angeles area, California","Thursday, May 13, 2010 03:54:58 UTC","34.0028","-117.1562"
"1.4","11.70","Greater Los Angeles area, California","Monday, May 10, 2010 20:58:23 UTC","34.1698","-118.5095"
"1.3","9.40","Greater Los Angeles area, California","Monday, May 10, 2010 10:13:46 UTC","34.0018","-117.1540"
"1.4","12.30","Greater Los Angeles area, California","Monday, May 10, 2010 09:21:51 UTC","34.0117","-117.1992"
"2.1","7.00","Greater Los Angeles area, California","Sunday, May  9, 2010 06:13:57 UTC","34.1471","-117.6840"
"1.4","10.40","Greater Los Angeles area, California","Sunday, May  9, 2010 01:41:36 UTC","34.1365","-118.5343"
"1.9","18.40","Greater Los Angeles area, California","Saturday, May  8, 2010 21:44:33 UTC","34.2613","-118.1380"
"1.1","4.50","Greater Los Angeles area, California","Saturday, May  8, 2010 20:22:31 UTC","33.9242","-117.8510"
"1.2","12.30","Greater Los Angeles area, California","Saturday, May  8, 2010 12:14:20 UTC","34.1853","-117.3662"
"1.7","12.60","Greater Los Angeles area, California","Friday, May  7, 2010 08:07:58 UTC","34.2132","-118.3588"
"1.6","12.80","Greater Los Angeles area, California","Friday, May  7, 2010 06:01:35 UTC","34.2758","-118.4453"
"1.6","2.00","Northern California","Friday, May 14, 2010 03:24:36 UTC","38.8402","-122.8245"
"1.6","2.80","Northern California","Friday, May 14, 2010 03:03:32 UTC","38.8073","-122.8132"
"1.1","12.80","Northern California","Friday, May 14, 2010 02:53:51 UTC","39.1950","-120.0795"
"2.0","2.50","Northern California","Friday, May 14, 2010 02:53:20 UTC","38.7937","-122.7820"
"1.2","1.50","Northern California","Friday, May 14, 2010 02:46:21 UTC","38.8165","-122.8012"
"1.0","5.00","Northern California","Friday, May 14, 2010 00:00:31 UTC","38.8025","-122.7663"
"1.6","2.50","Northern California","Thursday, May 13, 2010 19:23:16 UTC","38.7902","-122.7365"
"1.2","3.10","Northern California","Thursday, May 13, 2010 18:05:37 UTC","38.8123","-122.7948"
"2.2","3.40","Northern California","Thursday, May 13, 2010 18:04:31 UTC","38.8123","-122.7948"
"1.7","21.80","Northern California","Thursday, May 13, 2010 17:58:39 UTC","40.4977","-124.2027"
"1.6","3.30","Northern California","Thursday, May 13, 2010 17:51:27 UTC","38.8138","-122.8152"
"1.9","2.90","Northern California","Thursday, May 13, 2010 17:33:36 UTC","38.8140","-122.8225"
"1.9","2.70","Northern California","Thursday, May 13, 2010 15:07:58 UTC","38.8167","-122.8193"
"1.2","2.40","Northern California","Thursday, May 13, 2010 13:37:47 UTC","38.8435","-122.8257"
"1.1","1.50","Northern California","Thursday, May 13, 2010 12:57:56 UTC","38.8087","-122.8102"
"1.0","1.30","Northern California","Thursday, May 13, 2010 10:56:13 UTC","38.8258","-122.7607"
"1.0","3.60","Northern California","Thursday, May 13, 2010 08:25:01 UTC","38.8090","-122.7895"
"1.2","0.00","Northern California","Thursday, May 13, 2010 07:18:11 UTC","38.8407","-122.4115"
"1.9","4.40","Northern California","Thursday, May 13, 2010 05:11:55 UTC","38.5317","-122.9560"
"1.0","2.90","Northern California","Thursday, May 13, 2010 02:54:08 UTC","38.8152","-122.7965"
"1.2","1.70","Northern California","Thursday, May 13, 2010 02:09:14 UTC","38.8067","-122.7798"
"1.4","2.40","Northern California","Thursday, May 13, 2010 01:06:43 UTC","38.8320","-122.8018"
"1.3","0.00","Northern California","Wednesday, May 12, 2010 22:56:29 UTC","40.7482","-122.3252"
"1.7","26.80","Northern California","Wednesday, May 12, 2010 20:06:58 UTC","40.5283","-122.4650"
"1.3","2.60","Northern California","Wednesday, May 12, 2010 18:27:52 UTC","39.6302","-122.8425"
"1.6","2.20","Northern California","Wednesday, May 12, 2010 17:03:56 UTC","39.3923","-123.2743"
"1.2","2.90","Northern California","Wednesday, May 12, 2010 16:09:41 UTC","38.8080","-122.8130"
"1.0","3.00","Northern California","Wednesday, May 12, 2010 15:50:31 UTC","38.8033","-122.8030"
"1.3","2.20","Northern California","Wednesday, May 12, 2010 14:15:07 UTC","38.8382","-122.8285"
"1.6","2.30","Northern California","Wednesday, May 12, 2010 12:42:07 UTC","38.7968","-122.7350"
"1.8","2.20","Northern California","Wednesday, May 12, 2010 12:01:30 UTC","38.8365","-122.8023"
"1.2","3.30","Northern California","Wednesday, May 12, 2010 09:14:20 UTC","38.8060","-122.7948"
"1.0","2.00","Northern California","Wednesday, May 12, 2010 08:05:33 UTC","38.7950","-122.7663"
"1.3","0.90","Northern California","Wednesday, May 12, 2010 07:45:02 UTC","38.7538","-122.7135"
"1.2","2.20","Northern California","Wednesday, May 12, 2010 07:21:51 UTC","38.8402","-122.7948"
"1.2","6.80","Northern California","Wednesday, May 12, 2010 05:58:53 UTC","37.3002","-121.6732"
"1.0","1.90","Northern California","Wednesday, May 12, 2010 05:27:16 UTC","38.7475","-122.7005"
"1.5","10.50","Northern California","Wednesday, May 12, 2010 04:49:31 UTC","39.3863","-122.9053"
"1.4","5.90","Northern California","Wednesday, May 12, 2010 04:23:34 UTC","37.0630","-121.5147"
"1.6","3.30","Northern California","Wednesday, May 12, 2010 03:04:55 UTC","38.8115","-122.7942"
"1.7","3.70","Northern California","Tuesday, May 11, 2010 23:14:34 UTC","38.8153","-122.8133"
"1.6","21.50","Northern California","Tuesday, May 11, 2010 23:07:31 UTC","40.4048","-124.3852"
"1.5","3.50","Northern California","Tuesday, May 11, 2010 22:52:55 UTC","38.8230","-122.7985"
"1.3","12.50","Northern California","Tuesday, May 11, 2010 22:49:54 UTC","39.6993","-120.7110"
"1.4","1.90","Northern California","Tuesday, May 11, 2010 22:00:42 UTC","38.7752","-122.7288"
"1.1","1.80","Northern California","Tuesday, May 11, 2010 20:32:51 UTC","38.7543","-122.7207"
"1.2","14.60","Northern California","Tuesday, May 11, 2010 19:12:25 UTC","40.2640","-122.0300"
"1.7","2.30","Northern California","Tuesday, May 11, 2010 18:53:47 UTC","38.8048","-122.7910"
"1.0","10.80","Northern California","Tuesday, May 11, 2010 17:59:36 UTC","38.8052","-122.8072"
"1.1","3.00","Northern California","Tuesday, May 11, 2010 15:13:46 UTC","38.8197","-122.7970"
"1.3","1.50","Northern California","Tuesday, May 11, 2010 11:39:43 UTC","38.7782","-122.7565"
"1.0","0.40","Northern California","Tuesday, May 11, 2010 08:34:38 UTC","38.7940","-122.7510"
"1.1","2.50","Northern California","Tuesday, May 11, 2010 04:49:43 UTC","38.8232","-122.8263"
"1.5","8.40","Northern California","Tuesday, May 11, 2010 04:28:47 UTC","38.4165","-122.4867"
"1.7","6.80","Northern California","Tuesday, May 11, 2010 00:15:37 UTC","37.0105","-121.4562"
"1.4","3.10","Northern California","Tuesday, May 11, 2010 00:12:44 UTC","38.8147","-122.8147"
"1.1","2.50","Northern California","Monday, May 10, 2010 23:24:26 UTC","38.8345","-122.8062"
"1.0","1.60","Northern California","Monday, May 10, 2010 21:42:34 UTC","38.7928","-122.7818"
"1.5","2.90","Northern California","Monday, May 10, 2010 21:16:34 UTC","38.8173","-122.8202"
"1.4","3.50","Northern California","Monday, May 10, 2010 20:28:50 UTC","38.8055","-122.7985"
"1.1","5.70","Northern California","Monday, May 10, 2010 15:52:50 UTC","36.9717","-121.6278"
"1.0","2.50","Northern California","Monday, May 10, 2010 14:41:10 UTC","38.8243","-122.8295"
"1.7","2.70","Northern California","Monday, May 10, 2010 14:20:51 UTC","38.8128","-122.7907"
"2.3","3.60","Northern California","Monday, May 10, 2010 14:20:04 UTC","38.8157","-122.7930"
"2.1","3.40","Northern California","Monday, May 10, 2010 09:55:21 UTC","38.7937","-122.8088"
"1.5","2.30","Northern California","Monday, May 10, 2010 09:43:21 UTC","38.5425","-122.0860"
"1.5","2.50","Northern California","Monday, May 10, 2010 08:21:59 UTC","38.8185","-122.8303"
"1.7","26.20","Northern California","Monday, May 10, 2010 07:40:27 UTC","40.5277","-122.4587"
"1.9","27.20","Northern California","Monday, May 10, 2010 05:13:44 UTC","40.3652","-124.2772"
"1.4","3.70","Northern California","Monday, May 10, 2010 05:00:08 UTC","38.9173","-122.6372"
"2.1","3.60","Northern California","Monday, May 10, 2010 03:02:07 UTC","38.8230","-122.8088"
"1.1","6.80","Northern California","Monday, May 10, 2010 02:06:25 UTC","37.6317","-121.6987"
"1.6","2.70","Northern California","Monday, May 10, 2010 01:40:44 UTC","38.8233","-122.8307"
"1.4","0.90","Northern California","Monday, May 10, 2010 00:08:27 UTC","38.8243","-122.8247"
"1.1","2.00","Northern California","Sunday, May  9, 2010 23:44:27 UTC","37.1547","-121.5537"
"1.6","7.20","Northern California","Sunday, May  9, 2010 18:13:28 UTC","39.2378","-123.1322"
"1.0","1.00","Northern California","Sunday, May  9, 2010 17:34:22 UTC","38.8143","-122.7745"
"1.0","3.70","Northern California","Sunday, May  9, 2010 17:30:51 UTC","38.7905","-122.8057"
"1.1","1.80","Northern California","Sunday, May  9, 2010 17:00:22 UTC","38.8137","-122.8087"
"1.2","3.50","Northern California","Sunday, May  9, 2010 14:55:05 UTC","38.8090","-122.7948"
"1.4","7.10","Northern California","Sunday, May  9, 2010 14:26:58 UTC","39.3930","-122.9080"
"1.1","2.30","Northern California","Sunday, May  9, 2010 10:10:41 UTC","38.8427","-122.8273"
"1.5","2.90","Northern California","Sunday, May  9, 2010 08:19:13 UTC","38.8345","-122.7753"
"1.0","4.80","Northern California","Sunday, May  9, 2010 07:28:07 UTC","38.7810","-122.7243"
"1.7","1.70","Northern California","Sunday, May  9, 2010 01:32:27 UTC","39.8697","-121.1097"
"1.8","4.10","Northern California","Sunday, May  9, 2010 01:13:47 UTC","36.9752","-121.6267"
"1.8","3.70","Northern California","Sunday, May  9, 2010 00:50:47 UTC","40.2643","-121.4993"
"1.3","22.70","Northern California","Saturday, May  8, 2010 22:56:39 UTC","40.3455","-124.2400"
"2.2","3.30","Northern California","Saturday, May  8, 2010 22:52:24 UTC","38.8218","-122.8077"
"1.7","3.70","Northern California","Saturday, May  8, 2010 21:58:57 UTC","38.8233","-122.8085"
"2.2","27.30","Northern California","Saturday, May  8, 2010 19:03:06 UTC","39.7842","-122.0757"
"1.0","2.70","Northern California","Saturday, May  8, 2010 18:23:31 UTC","38.8220","-122.8253"
"1.8","3.70","Northern California","Saturday, May  8, 2010 18:21:07 UTC","38.7928","-122.7568"
"1.3","2.50","Northern California","Saturday, May  8, 2010 16:15:19 UTC","38.7927","-122.7687"
"2.0","1.70","Northern California","Saturday, May  8, 2010 16:09:29 UTC","38.8155","-122.7980"
"2.1","18.20","Northern California","Saturday, May  8, 2010 15:36:38 UTC","41.4538","-122.4807"
"1.4","2.70","Northern California","Saturday, May  8, 2010 14:29:30 UTC","38.8107","-122.8243"
"1.9","2.40","Northern California","Saturday, May  8, 2010 14:05:31 UTC","38.8325","-122.8110"
"1.2","0.70","Northern California","Saturday, May  8, 2010 12:44:23 UTC","38.7608","-122.7372"
"2.3","13.50","Northern California","Saturday, May  8, 2010 12:15:41 UTC","41.3510","-122.8360"
"2.3","24.70","Northern California","Saturday, May  8, 2010 11:16:38 UTC","40.5233","-122.4482"
"1.2","5.30","Northern California","Saturday, May  8, 2010 08:33:20 UTC","38.7695","-122.9560"
"1.0","2.70","Northern California","Saturday, May  8, 2010 06:34:53 UTC","38.7858","-122.7772"
"1.1","3.50","Northern California","Saturday, May  8, 2010 01:22:00 UTC","38.8238","-122.7975"
"1.0","5.80","Northern California","Saturday, May  8, 2010 01:08:36 UTC","37.2748","-121.6535"
"1.3","6.30","Northern California","Saturday, May  8, 2010 00:51:30 UTC","38.4765","-122.6510"
"1.4","2.10","Northern California","Friday, May  7, 2010 22:30:41 UTC","39.6703","-123.6913"
"1.5","3.80","Northern California","Friday, May  7, 2010 20:51:30 UTC","38.8055","-122.8152"
"1.8","0.00","Northern California","Friday, May  7, 2010 20:46:26 UTC","39.5983","-121.5898"
"1.2","2.80","Northern California","Friday, May  7, 2010 16:12:48 UTC","38.8203","-122.7857"
"1.0","7.00","Northern California","Friday, May  7, 2010 13:43:47 UTC","39.1468","-123.0647"
"1.1","6.90","Northern California","Friday, May  7, 2010 13:43:26 UTC","39.1477","-123.0668"
"1.8","2.60","Northern California","Friday, May  7, 2010 11:31:39 UTC","38.8357","-122.8105"
"1.1","1.90","Northern California","Friday, May  7, 2010 07:14:15 UTC","38.7890","-122.7378"
"1.5","2.70","Northern California","Friday, May  7, 2010 06:44:36 UTC","38.8238","-122.8098"
"1.4","9.00","Northern California","Friday, May  7, 2010 05:53:40 UTC","40.1527","-122.7913"
"1.4","3.60","Northern California","Friday, May  7, 2010 05:42:10 UTC","38.8220","-122.7932"
"1.6","4.30","Central California","Friday, May 14, 2010 03:17:39 UTC","36.0713","-117.8636"
"1.5","10.50","Central California","Thursday, May 13, 2010 22:44:05 UTC","35.9730","-120.9323"
"1.3","9.60","Central California","Thursday, May 13, 2010 22:20:40 UTC","36.5575","-121.0705"
"1.0","11.40","Central California","Thursday, May 13, 2010 17:01:45 UTC","35.9700","-120.9347"
"1.0","14.20","Central California","Thursday, May 13, 2010 15:07:09 UTC","35.9660","-120.9370"
"1.3","3.60","Central California","Thursday, May 13, 2010 07:17:20 UTC","36.1198","-117.7152"
"1.7","4.10","Central California","Thursday, May 13, 2010 05:38:44 UTC","36.6772","-121.2640"
"1.9","1.50","Central California","Wednesday, May 12, 2010 21:50:58 UTC","36.9380","-121.0153"
"1.6","0.00","Central California","Wednesday, May 12, 2010 17:52:22 UTC","35.4325","-120.5755"
"1.4","11.50","Central California","Wednesday, May 12, 2010 16:46:22 UTC","35.9722","-120.9315"
"1.0","5.90","Central California","Wednesday, May 12, 2010 11:06:44 UTC","37.6403","-119.0468"
"1.0","8.20","Central California","Wednesday, May 12, 2010 10:08:20 UTC","37.3870","-119.0353"
"1.4","16.10","Central California","Wednesday, May 12, 2010 09:58:46 UTC","35.0005","-119.2558"
"1.0","9.70","Central California","Wednesday, May 12, 2010 08:17:06 UTC","35.9917","-120.8782"
"1.9","3.70","Central California","Wednesday, May 12, 2010 06:32:03 UTC","35.5373","-118.3700"
"1.3","5.50","Central California","Wednesday, May 12, 2010 05:05:55 UTC","35.5073","-118.2908"
"1.3","9.90","Central California","Wednesday, May 12, 2010 04:53:44 UTC","35.6688","-118.1057"
"1.6","5.00","Central California","Tuesday, May 11, 2010 20:27:41 UTC","38.2122","-119.1652"
"1.7","0.00","Central California","Tuesday, May 11, 2010 17:22:24 UTC","35.4515","-120.8610"
"1.5","3.30","Central California","Tuesday, May 11, 2010 16:22:07 UTC","36.4938","-121.0670"
"1.8","11.70","Central California","Tuesday, May 11, 2010 13:27:13 UTC","37.5817","-118.5203"
"1.6","5.00","Central California","Tuesday, May 11, 2010 03:32:02 UTC","35.5543","-118.3693"
"1.3","7.00","Central California","Tuesday, May 11, 2010 03:00:28 UTC","35.5445","-118.3603"
"1.5","3.30","Central California","Tuesday, May 11, 2010 01:00:21 UTC","36.1267","-117.6755"
"3.3","6.10","Central California","Monday, May 10, 2010 23:56:15 UTC","35.6687","-121.0932"
"1.5","8.40","Central California","Monday, May 10, 2010 23:08:42 UTC","36.5340","-121.1007"
"1.4","1.80","Central California","Monday, May 10, 2010 21:54:38 UTC","35.5326","-118.3595"
"1.8","4.00","Central California","Monday, May 10, 2010 21:39:14 UTC","35.5391","-118.3746"
"3.9","0.20","Central California","Monday, May 10, 2010 21:28:54 UTC","35.5300","-118.3621"
"1.6","5.60","Central California","Monday, May 10, 2010 12:49:19 UTC","38.3823","-119.4032"
"1.2","7.70","Central California","Sunday, May  9, 2010 22:00:09 UTC","36.5803","-121.1857"
"1.8","13.00","Central California","Sunday, May  9, 2010 18:34:07 UTC","34.8935","-118.8683"
"1.2","3.50","Central California","Sunday, May  9, 2010 15:32:04 UTC","36.8175","-121.5405"
"1.6","5.00","Central California","Sunday, May  9, 2010 13:15:25 UTC","38.3837","-119.4035"
"1.9","1.80","Central California","Sunday, May  9, 2010 10:32:14 UTC","35.9685","-117.6665"
"1.1","9.20","Central California","Sunday, May  9, 2010 06:00:56 UTC","35.8311","-117.7225"
"1.2","11.60","Central California","Sunday, May  9, 2010 03:02:39 UTC","37.4173","-118.6207"
"1.8","3.70","Central California","Saturday, May  8, 2010 23:43:38 UTC","36.8165","-121.5398"
"1.0","9.20","Central California","Saturday, May  8, 2010 22:57:59 UTC","37.0115","-121.1120"
"4.3","15.70","Central California","Saturday, May  8, 2010 19:23:06 UTC","35.0220","-119.2532"
"1.7","13.30","Central California","Saturday, May  8, 2010 18:56:18 UTC","37.9488","-118.6520"
"1.3","2.40","Central California","Saturday, May  8, 2010 17:28:18 UTC","35.5748","-120.7758"
"2.1","9.10","Central California","Saturday, May  8, 2010 14:24:55 UTC","36.5332","-121.1080"
"1.4","10.80","Central California","Saturday, May  8, 2010 09:48:19 UTC","35.8830","-120.4323"
"2.0","42.00","Central California","Saturday, May  8, 2010 09:32:18 UTC","37.5950","-119.5725"
"2.1","5.20","Central California","Saturday, May  8, 2010 09:17:59 UTC","35.5378","-120.8145"
"1.0","9.60","Central California","Saturday, May  8, 2010 08:52:41 UTC","36.0518","-120.6105"
"1.5","5.20","Central California","Saturday, May  8, 2010 06:18:27 UTC","37.6308","-119.0467"
"1.4","7.80","Central California","Saturday, May  8, 2010 02:58:15 UTC","37.5002","-118.8407"
"1.1","12.40","Central California","Saturday, May  8, 2010 02:26:53 UTC","36.0565","-121.0625"
"1.1","5.30","Central California","Saturday, May  8, 2010 02:11:49 UTC","36.5892","-121.1882"
"1.9","3.10","Central California","Saturday, May  8, 2010 00:08:17 UTC","36.1760","-118.0888"
"1.8","1.60","Central California","Friday, May  7, 2010 22:56:41 UTC","36.1808","-118.0878"
"2.7","5.40","Central California","Friday, May  7, 2010 20:49:30 UTC","35.3707","-118.4707"
"1.3","10.00","Central California","Friday, May  7, 2010 20:15:21 UTC","35.9560","-120.5170"
"1.0","2.40","Central California","Friday, May  7, 2010 17:48:18 UTC","36.0628","-117.8577"
"2.5","30.10","Central California","Friday, May  7, 2010 16:59:38 UTC","35.7868","-119.3335"
"1.6","2.80","Central California","Friday, May  7, 2010 13:11:07 UTC","35.9588","-117.3357"
"1.3","9.40","Central California","Friday, May  7, 2010 13:09:47 UTC","35.0888","-118.3928"
"1.7","9.00","Island of Hawaii, Hawaii","Thursday, May 13, 2010 16:38:38 UTC","19.4178","-155.4802"
"2.7","37.80","Island of Hawaii, Hawaii","Thursday, May 13, 2010 00:23:04 UTC","19.2347","-155.4027"
"2.4","19.50","Island of Hawaii, Hawaii","Wednesday, May 12, 2010 16:00:14 UTC","19.8275","-155.5628"
"1.7","37.00","Island of Hawaii, Hawaii","Wednesday, May 12, 2010 04:11:11 UTC","19.2155","-155.3830"
"1.7","8.90","Island of Hawaii, Hawaii","Tuesday, May 11, 2010 15:30:54 UTC","19.4193","-155.5040"
"1.7","2.00","Island of Hawaii, Hawaii","Friday, May  7, 2010 07:46:21 UTC","19.2785","-155.3680"
"1.0","3.60","western Montana","Wednesday, May 12, 2010 19:35:50 UTC","44.7275","-113.0155"
"2.4","5.40","western Montana","Wednesday, May 12, 2010 11:05:23 UTC","44.7243","-111.1643"
"2.0","11.90","western Montana","Tuesday, May 11, 2010 14:18:31 UTC","44.7750","-112.7835"
"1.2","6.30","western Montana","Sunday, May  9, 2010 19:42:17 UTC","45.3545","-112.6370"
"1.1","8.70","western Montana","Sunday, May  9, 2010 17:26:49 UTC","46.6580","-112.4216"
"2.3","11.60","western Montana","Sunday, May  9, 2010 01:43:23 UTC","45.7520","-113.8730"
"1.0","11.60","western Montana","Friday, May  7, 2010 10:48:36 UTC","44.8010","-111.9851"
